time,mesh,ex_volume
2024-03-02 00:35:00,503307321,1906
2024-03-02 00:35:00,503307322,748
2024-03-02 00:35:00,503307323,1503
2024-03-02 00:35:00,503307324,2239
2024-03-02 00:35:00,503307331,2776
2024-03-02 00:35:00,503307332,1093
2024-03-02 00:35:00,503307333,1713
2024-03-02 00:35:00,503307334,666
2024-03-02 00:35:00,503307341,2212
2024-03-02 00:35:00,503307342,2016
2024-03-02 00:35:00,503307343,2570
2024-03-02 00:35:00,503307344,2014
2024-03-02 00:35:00,503307351,1280
2024-03-02 00:35:00,503307352,738
2024-03-02 00:35:00,503307353,440
2024-03-02 00:35:00,503307354,974
2024-03-02 00:35:00,503307361,1340
2024-03-02 00:35:00,503307362,1903
2024-03-02 00:35:00,503307363,2066
2024-03-02 00:35:00,503307364,1403
2024-03-02 00:35:00,503307371,2243
2024-03-02 00:35:00,503307373,1754
2024-03-02 00:35:00,503307401,1815
2024-03-02 00:35:00,503307402,1685
2024-03-02 00:35:00,503307403,1541
2024-03-02 00:35:00,503307404,1223
2024-03-02 00:35:00,503307411,787
2024-03-02 00:35:00,503307412,1108
2024-03-02 00:35:00,503307413,1431
2024-03-02 00:35:00,503307414,1206
2024-03-02 00:35:00,503307421,1022
2024-03-02 00:35:00,503307422,648
2024-03-02 00:35:00,503307423,1373
2024-03-02 00:35:00,503307424,1528
2024-03-02 00:35:00,503307431,1957
2024-03-02 00:35:00,503307432,1199
2024-03-02 00:35:00,503307433,914
2024-03-02 00:35:00,503307434,1406
2024-03-02 00:35:00,503307441,2812
2024-03-02 00:35:00,503307442,2544
2024-03-02 00:35:00,503307443,2066
2024-03-02 00:35:00,503307444,2613
2024-03-02 00:35:00,503307451,2256
2024-03-02 00:35:00,503307452,823
2024-03-02 00:35:00,503307453,1610
2024-03-02 00:35:00,503307454,976
2024-03-02 00:35:00,503307461,2624
2024-03-02 00:35:00,503307462,799
2024-03-02 00:35:00,503307463,1123
2024-03-02 00:35:00,503307464,2386
2024-03-02 00:35:00,503307471,1190
2024-03-02 00:35:00,503307473,2022
2024-03-02 00:35:00,503307501,1788
2024-03-02 00:35:00,503307502,1323
2024-03-02 00:35:00,503307503,971
2024-03-02 00:35:00,503307504,2408
2024-03-02 00:35:00,503307511,723
2024-03-02 00:35:00,503307512,318
2024-03-02 00:35:00,503307513,1964
2024-03-02 00:35:00,503307514,535
2024-03-02 00:35:00,503307521,2355
2024-03-02 00:35:00,503307522,1076
2024-03-02 00:35:00,503307523,1600
2024-03-02 00:35:00,503307524,2461
2024-03-02 00:35:00,503307531,2485
2024-03-02 00:35:00,503307532,1228
2024-03-02 00:35:00,503307533,707
2024-03-02 00:35:00,503307534,1378
2024-03-02 00:35:00,503307541,784
2024-03-02 00:35:00,503307542,1080
2024-03-02 00:35:00,503307543,1591
2024-03-02 00:35:00,503307544,725
2024-03-02 00:35:00,503307551,2434
2024-03-02 00:35:00,503307552,1901
2024-03-02 00:35:00,503307553,1389
2024-03-02 00:35:00,503307554,368
2024-03-02 00:35:00,503307561,143
2024-03-02 00:35:00,503307562,1436
2024-03-02 00:35:00,503307563,1257
2024-03-02 00:35:00,503307564,438
2024-03-02 00:35:00,503307571,1028
2024-03-02 00:35:00,503307573,724
2024-03-02 00:35:00,503307601,1612
2024-03-02 00:35:00,503307602,1368
2024-03-02 00:35:00,503307603,1314
2024-03-02 00:35:00,503307604,1087
2024-03-02 00:35:00,503307611,1550
2024-03-02 00:35:00,503307612,1165
2024-03-02 00:35:00,503307613,2380
2024-03-02 00:35:00,503307614,2273
2024-03-02 00:35:00,503307621,2467
2024-03-02 00:35:00,503307622,2174
2024-03-02 00:35:00,503307623,1709
2024-03-02 00:35:00,503307624,2809
2024-03-02 00:35:00,503307631,1070
2024-03-02 00:35:00,503307632,2504
2024-03-02 00:35:00,503307633,1914
2024-03-02 00:35:00,503307634,1750
2024-03-02 00:35:00,503307641,1664
2024-03-02 00:35:00,503307642,1609
2024-03-02 00:35:00,503307643,2452
2024-03-02 00:35:00,503307644,1526
2024-03-02 00:35:00,503307651,1813
2024-03-02 00:35:00,503307652,2027
2024-03-02 00:35:00,503307653,2732
2024-03-02 00:35:00,503307654,2145
2024-03-02 00:35:00,503307661,1936
2024-03-02 00:35:00,503307662,2448
2024-03-02 00:35:00,503307663,1450
2024-03-02 00:35:00,503307664,971
2024-03-02 00:35:00,503307671,2415
2024-03-02 00:35:00,503307673,1177
2024-03-02 00:35:00,503307701,822
2024-03-02 00:35:00,503307702,1082
2024-03-02 00:35:00,503307703,789
2024-03-02 00:35:00,503307704,1479
2024-03-02 00:35:00,503307711,575
2024-03-02 00:35:00,503307712,102
2024-03-02 00:35:00,503307713,1119
2024-03-02 00:35:00,503307714,211
2024-03-02 00:35:00,503307721,427
2024-03-02 00:35:00,503307722,2055
2024-03-02 00:35:00,503307723,950
2024-03-02 00:35:00,503307724,774
2024-03-02 00:35:00,503307731,1440
2024-03-02 00:35:00,503307732,882
2024-03-02 00:35:00,503307733,967
2024-03-02 00:35:00,503307734,1959
2024-03-02 00:35:00,503307741,1026
2024-03-02 00:35:00,503307742,1440
2024-03-02 00:35:00,503307743,2047
2024-03-02 00:35:00,503307744,1768
2024-03-02 00:35:00,503307751,2627
2024-03-02 00:35:00,503307752,1224
2024-03-02 00:35:00,503307753,3290
2024-03-02 00:35:00,503307754,1578
2024-03-02 00:35:00,503307761,3317
2024-03-02 00:35:00,503307762,2040
2024-03-02 00:35:00,503307763,1498
2024-03-02 00:35:00,503307764,2173
2024-03-02 00:35:00,503307771,987
2024-03-02 00:35:00,503307773,3546
2024-03-02 00:35:00,503307801,2004
2024-03-02 00:35:00,503307802,1148
2024-03-02 00:35:00,503307803,2600
2024-03-02 00:35:00,503307804,2940
2024-03-02 00:35:00,503307811,1981
2024-03-02 00:35:00,503307812,2186
2024-03-02 00:35:00,503307813,1777
2024-03-02 00:35:00,503307814,1617
2024-03-02 00:35:00,503307821,1575
2024-03-02 00:35:00,503307822,1211
2024-03-02 00:35:00,503307823,944
2024-03-02 00:35:00,503307824,1139
2024-03-02 00:35:00,503307831,151
2024-03-02 00:35:00,503307832,651
2024-03-02 00:35:00,503307833,550
2024-03-02 00:35:00,503307834,216
2024-03-02 00:35:00,503307841,87
2024-03-02 00:35:00,503307842,208
2024-03-02 00:35:00,503307843,105
2024-03-02 00:35:00,503307844,1001
2024-03-02 00:35:00,503307851,1759
2024-03-02 00:35:00,503307852,2483
2024-03-02 00:35:00,503307853,1006
2024-03-02 00:35:00,503307854,1045
2024-03-02 00:35:00,503307861,744
2024-03-02 00:35:00,503307862,1972
2024-03-02 00:35:00,503307863,942
2024-03-02 00:35:00,503307864,1640
2024-03-02 00:35:00,503307871,2152
2024-03-02 00:35:00,503307873,2612
2024-03-02 00:35:00,503307901,2131
2024-03-02 00:35:00,503307902,1338
2024-03-02 00:35:00,503307903,1980
2024-03-02 00:35:00,503307904,2470
2024-03-02 00:35:00,503307911,1629
2024-03-02 00:35:00,503307912,1301
2024-03-02 00:35:00,503307913,1015
2024-03-02 00:35:00,503307914,2069
2024-03-02 00:35:00,503307921,1845
2024-03-02 00:35:00,503307922,1753
2024-03-02 00:35:00,503307923,1906
2024-03-02 00:35:00,503307924,2758
2024-03-02 00:35:00,503307931,2672
2024-03-02 00:35:00,503307932,2161
2024-03-02 00:35:00,503307933,1960
2024-03-02 00:35:00,503307934,3195
2024-03-02 00:35:00,503307941,3127
2024-03-02 00:35:00,503307942,1937
2024-03-02 00:35:00,503307943,1221
2024-03-02 00:35:00,503307944,3295
2024-03-02 00:35:00,503307951,2084
2024-03-02 00:35:00,503307952,2516
2024-03-02 00:35:00,503307953,1474
2024-03-02 00:35:00,503307954,2411
2024-03-02 00:35:00,503307961,1783
2024-03-02 00:35:00,503307962,426
2024-03-02 00:35:00,503307963,1598
2024-03-02 00:35:00,503307964,916
2024-03-02 00:35:00,503307971,1008
2024-03-02 00:35:00,503307973,2535
2024-03-02 00:35:00,503311022,2466
2024-03-02 00:35:00,503311024,2764
2024-03-02 00:35:00,503311031,2632
2024-03-02 00:35:00,503311032,59
2024-03-02 00:35:00,503311033,124
2024-03-02 00:35:00,503311034,78
2024-03-02 00:35:00,503311041,126
2024-03-02 00:35:00,503311042,622
2024-03-02 00:35:00,503311043,730
2024-03-02 00:35:00,503311044,1032
2024-03-02 00:35:00,503311051,706
2024-03-02 00:35:00,503311052,820
2024-03-02 00:35:00,503311053,1613
2024-03-02 00:35:00,503311054,866
2024-03-02 00:35:00,503311061,1764
2024-03-02 00:35:00,503311062,279
2024-03-02 00:35:00,503311063,335
2024-03-02 00:35:00,503311064,650
2024-03-02 00:35:00,503311071,583
2024-03-02 00:35:00,503311072,525
2024-03-02 00:35:00,503311073,229
2024-03-02 00:35:00,503311074,86
2024-03-02 00:35:00,503311081,95
2024-03-02 00:35:00,503311082,665
2024-03-02 00:35:00,503311083,1281
2024-03-02 00:35:00,503311084,522
2024-03-02 00:35:00,503311091,598
2024-03-02 00:35:00,503311092,988
2024-03-02 00:35:00,503311093,1448
2024-03-02 00:35:00,503311094,1005
2024-03-02 00:35:00,503311122,712
2024-03-02 00:35:00,503311124,872
2024-03-02 00:35:00,503311131,457
2024-03-02 00:35:00,503311132,443
2024-03-02 00:35:00,503311133,271
2024-03-02 00:35:00,503311134,65
2024-03-02 00:35:00,503311141,126
2024-03-02 00:35:00,503311142,163
2024-03-02 00:35:00,503311143,494
2024-03-02 00:35:00,503311144,203
2024-03-02 00:35:00,503311151,452
2024-03-02 00:35:00,503311152,179
2024-03-02 00:35:00,503311153,112
2024-03-02 00:35:00,503311154,742
2024-03-02 00:35:00,503311161,257
2024-03-02 00:35:00,503311162,1166
2024-03-02 00:35:00,503311163,860
2024-03-02 00:35:00,503311164,283
2024-03-02 00:35:00,503311171,223
2024-03-02 00:35:00,503311172,665
2024-03-02 00:35:00,503311173,386
2024-03-02 00:35:00,503311174,71
2024-03-02 00:35:00,503311181,368
2024-03-02 00:35:00,503311182,84
2024-03-02 00:35:00,503311183,531
2024-03-02 00:35:00,503311184,143
2024-03-02 00:35:00,503311191,87
2024-03-02 00:35:00,503311192,174
2024-03-02 00:35:00,503311193,225
2024-03-02 00:35:00,503311194,397
2024-03-02 00:35:00,503311222,519
2024-03-02 00:35:00,503311224,202
2024-03-02 00:35:00,503311231,496
2024-03-02 00:35:00,503311232,690
2024-03-02 00:35:00,503311233,297
2024-03-02 00:35:00,503311234,487
2024-03-02 00:35:00,503311241,421
2024-03-02 00:35:00,503311242,70
2024-03-02 00:35:00,503311243,186
2024-03-02 00:35:00,503311244,72
2024-03-02 00:35:00,503311251,137
2024-03-02 00:35:00,503311252,401
2024-03-02 00:35:00,503311253,315
2024-03-02 00:35:00,503311254,191
2024-03-02 00:35:00,503311261,84
2024-03-02 00:35:00,503311262,641
2024-03-02 00:35:00,503311263,250
2024-03-02 00:35:00,503311264,238
2024-03-02 00:35:00,503311271,394
2024-03-02 00:35:00,503311272,159
2024-03-02 00:35:00,503311273,607
2024-03-02 00:35:00,503311274,96
2024-03-02 00:35:00,503311281,239
2024-03-02 00:35:00,503311282,73
2024-03-02 00:35:00,503311283,91
2024-03-02 00:35:00,503311284,84
2024-03-02 00:35:00,503311291,69
2024-03-02 00:35:00,503311292,490
2024-03-02 00:35:00,503311293,84
2024-03-02 00:35:00,503311294,180
2024-03-02 00:35:00,503311322,140
2024-03-02 00:35:00,503311324,530
2024-03-02 00:35:00,503311331,631
2024-03-02 00:35:00,503311332,410
2024-03-02 00:35:00,503311333,850
2024-03-02 00:35:00,503311334,149
2024-03-02 00:35:00,503311341,133
2024-03-02 00:35:00,503311342,202
2024-03-02 00:35:00,503311343,332
2024-03-02 00:35:00,503311344,96
2024-03-02 00:35:00,503311351,35
2024-03-02 00:35:00,503311352,361
2024-03-02 00:35:00,503311353,95
2024-03-02 00:35:00,503311354,174
2024-03-02 00:35:00,503311361,94
2024-03-02 00:35:00,503311362,80
2024-03-02 00:35:00,503311363,135
2024-03-02 00:35:00,503311364,912
2024-03-02 00:35:00,503311371,401
2024-03-02 00:35:00,503311372,76
2024-03-02 00:35:00,503311373,300
2024-03-02 00:35:00,503311374,87
2024-03-02 00:35:00,503311381,89
2024-03-02 00:35:00,503311382,360
2024-03-02 00:35:00,503311383,72
2024-03-02 00:35:00,503311384,69
2024-03-02 00:35:00,503311391,84
2024-03-02 00:35:00,503311394,71
2024-03-02 00:35:00,503311422,86
2024-03-02 00:35:00,503311431,240
2024-03-02 00:35:00,503311432,124
2024-03-02 00:35:00,503311433,77
2024-03-02 00:35:00,503311434,132
2024-03-02 00:35:00,503311441,208
2024-03-02 00:35:00,503311442,223
2024-03-02 00:35:00,503311443,101
2024-03-02 00:35:00,503311444,383
2024-03-02 00:35:00,503311451,294
2024-03-02 00:35:00,503311452,101
2024-03-02 00:35:00,503311453,115
2024-03-02 00:35:00,503311454,137
2024-03-02 00:35:00,503311461,135
2024-03-02 00:35:00,503311462,333
2024-03-02 00:35:00,503311463,85
2024-03-02 00:35:00,503311464,86
2024-03-02 00:35:00,503311471,220
2024-03-02 00:35:00,503311472,247
2024-03-02 00:35:00,503311473,191
2024-03-02 00:35:00,503311474,224
2024-03-02 00:35:00,503311481,221
2024-03-02 00:35:00,503311482,92
2024-03-02 00:35:00,503311483,101
2024-03-02 00:35:00,503311484,247
2024-03-02 00:35:00,503311491,250
2024-03-02 00:35:00,503311492,90
2024-03-02 00:35:00,503311493,260
2024-03-02 00:35:00,503311494,537
2024-03-02 00:35:00,503311522,363
2024-03-02 00:35:00,503311524,112
2024-03-02 00:35:00,503311531,88
2024-03-02 00:35:00,503311532,233
2024-03-02 00:35:00,503311533,155
2024-03-02 00:35:00,503311534,317
2024-03-02 00:35:00,503311541,251
2024-03-02 00:35:00,503311542,146
2024-03-02 00:35:00,503311543,546
2024-03-02 00:35:00,503311544,467
2024-03-02 00:35:00,503311551,305
2024-03-02 00:35:00,503311552,808
2024-03-02 00:35:00,503311553,122
2024-03-02 00:35:00,503311554,250
2024-03-02 00:35:00,503311561,247
2024-03-02 00:35:00,503311562,244
2024-03-02 00:35:00,503311563,159
2024-03-02 00:35:00,503311564,287
2024-03-02 00:35:00,503311571,521
2024-03-02 00:35:00,503311572,343
2024-03-02 00:35:00,503311573,613
2024-03-02 00:35:00,503311574,371
2024-03-02 00:35:00,503311581,268
2024-03-02 00:35:00,503311582,474
2024-03-02 00:35:00,503311583,184
2024-03-02 00:35:00,503311584,384
2024-03-02 00:35:00,503311591,853
2024-03-02 00:35:00,503311592,120
2024-03-02 00:35:00,503311593,766
2024-03-02 00:35:00,503311594,363
2024-03-02 00:35:00,503311622,1055
2024-03-02 00:35:00,503311624,1264
2024-03-02 00:35:00,503311631,1263
2024-03-02 00:35:00,503311632,970
2024-03-02 00:35:00,503311633,897
2024-03-02 00:35:00,503311634,888
2024-03-02 00:35:00,503311641,1555
2024-03-02 00:35:00,503311642,424
2024-03-02 00:35:00,503311643,612
2024-03-02 00:35:00,503311644,802
2024-03-02 00:35:00,503311651,413
2024-03-02 00:35:00,503311652,1543
2024-03-02 00:35:00,503311653,1713
2024-03-02 00:35:00,503311654,476
2024-03-02 00:35:00,503311661,2093
2024-03-02 00:35:00,503311662,1991
2024-03-02 00:35:00,503311663,1583
2024-03-02 00:35:00,503311664,1684
2024-03-02 00:35:00,503311671,2209
2024-03-02 00:35:00,503311672,2187
2024-03-02 00:35:00,503311673,2770
2024-03-02 00:35:00,503311674,1784
2024-03-02 00:35:00,503311681,1949
2024-03-02 00:35:00,503311682,541
2024-03-02 00:35:00,503311683,337
2024-03-02 00:35:00,503311684,441
2024-03-02 00:35:00,503311691,197
2024-03-02 00:35:00,503311692,825
2024-03-02 00:35:00,503311693,597
2024-03-02 00:35:00,503311694,121
2024-03-02 00:35:00,503311722,143
2024-03-02 00:35:00,503311724,309
2024-03-02 00:35:00,503311731,363
2024-03-02 00:35:00,503311732,270
2024-03-02 00:35:00,503311733,667
2024-03-02 00:35:00,503311734,65
2024-03-02 00:35:00,503311741,514
2024-03-02 00:35:00,503311742,100
2024-03-02 00:35:00,503311743,289
2024-03-02 00:35:00,503311744,362
2024-03-02 00:35:00,503311751,607
2024-03-02 00:35:00,503311752,181
2024-03-02 00:35:00,503311753,348
2024-03-02 00:35:00,503311754,810
2024-03-02 00:35:00,503311761,1015
2024-03-02 00:35:00,503311762,1160
2024-03-02 00:35:00,503311763,923
2024-03-02 00:35:00,503311764,459
2024-03-02 00:35:00,503311771,1126
2024-03-02 00:35:00,503311772,614
2024-03-02 00:35:00,503311773,984
2024-03-02 00:35:00,503311774,1047
2024-03-02 00:35:00,503311781,633
2024-03-02 00:35:00,503311782,679
2024-03-02 00:35:00,503311783,116
2024-03-02 00:35:00,503311784,953
2024-03-02 00:35:00,503311791,1489
2024-03-02 00:35:00,503311792,507
2024-03-02 00:35:00,503311793,2167
2024-03-02 00:35:00,503311794,1542
2024-03-02 00:35:00,503311822,1699
2024-03-02 00:35:00,503311824,1781
2024-03-02 00:35:00,503311831,1716
2024-03-02 00:35:00,503311832,147
2024-03-02 00:35:00,503311833,272
2024-03-02 00:35:00,503311834,185
2024-03-02 00:35:00,503311841,176
2024-03-02 00:35:00,503311842,176
2024-03-02 00:35:00,503311843,220
2024-03-02 00:35:00,503311844,554
2024-03-02 00:35:00,503311851,119
2024-03-02 00:35:00,503311852,181
2024-03-02 00:35:00,503311853,698
2024-03-02 00:35:00,503311854,405
2024-03-02 00:35:00,503311861,1074
2024-03-02 00:35:00,503311862,404
2024-03-02 00:35:00,503311863,365
2024-03-02 00:35:00,503311864,573
2024-03-02 00:35:00,503311871,317
2024-03-02 00:35:00,503311872,180
2024-03-02 00:35:00,503311873,485
2024-03-02 00:35:00,503311874,197
2024-03-02 00:35:00,503311881,602
2024-03-02 00:35:00,503311882,745
2024-03-02 00:35:00,503311883,1292
2024-03-02 00:35:00,503311884,1622
2024-03-02 00:35:00,503311891,1578
2024-03-02 00:35:00,503311892,810
2024-03-02 00:35:00,503311893,1539
2024-03-02 00:35:00,503311894,2562
2024-03-02 00:35:00,503311922,762
2024-03-02 00:35:00,503311924,569
2024-03-02 00:35:00,503311931,337
2024-03-02 00:35:00,503311932,1248
2024-03-02 00:35:00,503311933,239
2024-03-02 00:35:00,503311934,84
2024-03-02 00:35:00,503311941,479
2024-03-02 00:35:00,503311942,1316
2024-03-02 00:35:00,503311943,99
2024-03-02 00:35:00,503311944,1614
2024-03-02 00:35:00,503311951,1640
2024-03-02 00:35:00,503311952,610
2024-03-02 00:35:00,503311953,1810
2024-03-02 00:35:00,503311954,499
2024-03-02 00:35:00,503311961,442
2024-03-02 00:35:00,503311962,193
2024-03-02 00:35:00,503311963,253
2024-03-02 00:35:00,503311964,552
2024-03-02 00:35:00,503311971,274
2024-03-02 00:35:00,503311972,289
2024-03-02 00:35:00,503311973,354
2024-03-02 00:35:00,503311974,375
2024-03-02 00:35:00,503311981,659
2024-03-02 00:35:00,503311982,335
2024-03-02 00:35:00,503311983,470
2024-03-02 00:35:00,503311984,530
2024-03-02 00:35:00,503311991,140
2024-03-02 00:35:00,503311992,509
2024-03-02 00:35:00,503311993,635
2024-03-02 00:35:00,503311994,307
2024-03-02 00:35:00,503312001,1078
2024-03-02 00:35:00,503312002,562
2024-03-02 00:35:00,503312003,784
2024-03-02 00:35:00,503312004,1628
2024-03-02 00:35:00,503312011,1012
2024-03-02 00:35:00,503312012,785
2024-03-02 00:35:00,503312013,1191
2024-03-02 00:35:00,503312014,1249
2024-03-02 00:35:00,503312021,999
2024-03-02 00:35:00,503312022,1234
2024-03-02 00:35:00,503312023,889
2024-03-02 00:35:00,503312024,776
2024-03-02 00:35:00,503312031,1502
2024-03-02 00:35:00,503312032,640
2024-03-02 00:35:00,503312033,726
2024-03-02 00:35:00,503312034,1192
2024-03-02 00:35:00,503312041,1631
2024-03-02 00:35:00,503312042,58
2024-03-02 00:35:00,503312043,915
2024-03-02 00:35:00,503312044,662
2024-03-02 00:35:00,503312051,1008
2024-03-02 00:35:00,503312052,780
2024-03-02 00:35:00,503312053,975
2024-03-02 00:35:00,503312054,443
2024-03-02 00:35:00,503312061,239
2024-03-02 00:35:00,503312062,306
2024-03-02 00:35:00,503312063,490
2024-03-02 00:35:00,503312064,271
2024-03-02 00:35:00,503312071,973
2024-03-02 00:35:00,503312072,196
2024-03-02 00:35:00,503312073,66
2024-03-02 00:35:00,503312074,377
2024-03-02 00:35:00,503312081,202
2024-03-02 00:35:00,503312082,194
2024-03-02 00:35:00,503312083,86
2024-03-02 00:35:00,503312084,135
2024-03-02 00:35:00,503312091,526
2024-03-02 00:35:00,503312092,110
2024-03-02 00:35:00,503312093,301
2024-03-02 00:35:00,503312094,398
2024-03-02 00:35:00,503312101,569
2024-03-02 00:35:00,503312102,292
2024-03-02 00:35:00,503312103,532
2024-03-02 00:35:00,503312104,1598
2024-03-02 00:35:00,503312111,109
2024-03-02 00:35:00,503312112,473
2024-03-02 00:35:00,503312113,88
2024-03-02 00:35:00,503312114,286
2024-03-02 00:35:00,503312121,678
2024-03-02 00:35:00,503312122,339
2024-03-02 00:35:00,503312123,1257
2024-03-02 00:35:00,503312124,701
2024-03-02 00:35:00,503312131,447
2024-03-02 00:35:00,503312132,688
2024-03-02 00:35:00,503312133,794
2024-03-02 00:35:00,503312134,950
2024-03-02 00:35:00,503312141,817
2024-03-02 00:35:00,503312142,572
2024-03-02 00:35:00,503312143,841
2024-03-02 00:35:00,503312144,989
2024-03-02 00:35:00,503312151,1115
2024-03-02 00:35:00,503312152,1091
2024-03-02 00:35:00,503312153,1137
2024-03-02 00:35:00,503312154,62
2024-03-02 00:35:00,503312161,590
2024-03-02 00:35:00,503312162,162
2024-03-02 00:35:00,503312163,122
2024-03-02 00:35:00,503312164,187
2024-03-02 00:35:00,503312171,73
2024-03-02 00:35:00,503312172,63
2024-03-02 00:35:00,503312173,61
2024-03-02 00:35:00,503312174,254
2024-03-02 00:35:00,503312181,86
2024-03-02 00:35:00,503312182,201
2024-03-02 00:35:00,503312183,197
2024-03-02 00:35:00,503312184,151
2024-03-02 00:35:00,503312191,198
2024-03-02 00:35:00,503312192,132
2024-03-02 00:35:00,503312193,157
2024-03-02 00:35:00,503312194,188
2024-03-02 00:35:00,503312201,1140
2024-03-02 00:35:00,503312202,85
2024-03-02 00:35:00,503312203,706
2024-03-02 00:35:00,503312204,616
2024-03-02 00:35:00,503312211,81
2024-03-02 00:35:00,503312212,227
2024-03-02 00:35:00,503312213,96
2024-03-02 00:35:00,503312214,1083
2024-03-02 00:35:00,503312221,1311
2024-03-02 00:35:00,503312222,462
2024-03-02 00:35:00,503312223,1005
2024-03-02 00:35:00,503312224,706
2024-03-02 00:35:00,503312231,236
2024-03-02 00:35:00,503312232,821
2024-03-02 00:35:00,503312233,823
2024-03-02 00:35:00,503312234,439
2024-03-02 00:35:00,503312241,554
2024-03-02 00:35:00,503312242,914
2024-03-02 00:35:00,503312243,362
2024-03-02 00:35:00,503312244,978
2024-03-02 00:35:00,503312251,1659
2024-03-02 00:35:00,503312252,604
2024-03-02 00:35:00,503312253,2268
2024-03-02 00:35:00,503312254,109
2024-03-02 00:35:00,503312261,208
2024-03-02 00:35:00,503312262,199
2024-03-02 00:35:00,503312263,163
2024-03-02 00:35:00,503312264,82
2024-03-02 00:35:00,503312271,108
2024-03-02 00:35:00,503312272,86
2024-03-02 00:35:00,503312273,79
2024-03-02 00:35:00,503312274,328
2024-03-02 00:35:00,503312281,251
2024-03-02 00:35:00,503312282,125
2024-03-02 00:35:00,503312283,387
2024-03-02 00:35:00,503312284,198
2024-03-02 00:35:00,503312291,184
2024-03-02 00:35:00,503312292,90
2024-03-02 00:35:00,503312293,257
2024-03-02 00:35:00,503312294,158
2024-03-02 00:35:00,503312301,500
2024-03-02 00:35:00,503312302,347
2024-03-02 00:35:00,503312303,332
2024-03-02 00:35:00,503312304,589
2024-03-02 00:35:00,503312311,504
2024-03-02 00:35:00,503312312,519
2024-03-02 00:35:00,503312313,726
2024-03-02 00:35:00,503312314,631
2024-03-02 00:35:00,503312321,1056
2024-03-02 00:35:00,503312322,331
2024-03-02 00:35:00,503312323,442
2024-03-02 00:35:00,503312324,898
2024-03-02 00:35:00,503312331,705
2024-03-02 00:35:00,503312332,568
2024-03-02 00:35:00,503312333,328
2024-03-02 00:35:00,503312334,638
2024-03-02 00:35:00,503312341,185
2024-03-02 00:35:00,503312342,224
2024-03-02 00:35:00,503312343,1559
2024-03-02 00:35:00,503312344,228
2024-03-02 00:35:00,503312351,1253
2024-03-02 00:35:00,503312352,689
2024-03-02 00:35:00,503312353,1250
2024-03-02 00:35:00,503312354,84
2024-03-02 00:35:00,503312361,284
2024-03-02 00:35:00,503312362,263
2024-03-02 00:35:00,503312363,130
2024-03-02 00:35:00,503312364,93
2024-03-02 00:35:00,503312371,232
2024-03-02 00:35:00,503312372,86
2024-03-02 00:35:00,503312373,103
2024-03-02 00:35:00,503312374,110
2024-03-02 00:35:00,503312381,554
2024-03-02 00:35:00,503312382,93
2024-03-02 00:35:00,503312383,241
2024-03-02 00:35:00,503312384,228
2024-03-02 00:35:00,503312391,407
2024-03-02 00:35:00,503312392,151
2024-03-02 00:35:00,503312393,534
2024-03-02 00:35:00,503312394,429
2024-03-02 00:35:00,503312401,450
2024-03-02 00:35:00,503312402,474
2024-03-02 00:35:00,503312403,293
2024-03-02 00:35:00,503312404,308
2024-03-02 00:35:00,503312411,378
2024-03-02 00:35:00,503312412,359
2024-03-02 00:35:00,503312413,211
2024-03-02 00:35:00,503312414,269
2024-03-02 00:35:00,503312421,552
2024-03-02 00:35:00,503312422,571
2024-03-02 00:35:00,503312423,874
2024-03-02 00:35:00,503312424,255
2024-03-02 00:35:00,503312431,201
2024-03-02 00:35:00,503312432,209
2024-03-02 00:35:00,503312433,466
2024-03-02 00:35:00,503312434,407
2024-03-02 00:35:00,503312441,1391
2024-03-02 00:35:00,503312442,267
2024-03-02 00:35:00,503312443,362
2024-03-02 00:35:00,503312444,1561
2024-03-02 00:35:00,503312451,1686
2024-03-02 00:35:00,503312452,1443
2024-03-02 00:35:00,503312453,1153
2024-03-02 00:35:00,503312454,84
2024-03-02 00:35:00,503312461,152
2024-03-02 00:35:00,503312462,153
2024-03-02 00:35:00,503312463,119
2024-03-02 00:35:00,503312464,237
2024-03-02 00:35:00,503312471,276
2024-03-02 00:35:00,503312472,170
2024-03-02 00:35:00,503312473,665
2024-03-02 00:35:00,503312474,410
2024-03-02 00:35:00,503312481,92
2024-03-02 00:35:00,503312482,279
2024-03-02 00:35:00,503312483,111
2024-03-02 00:35:00,503312484,268
2024-03-02 00:35:00,503312491,383
2024-03-02 00:35:00,503312492,234
2024-03-02 00:35:00,503312493,458
2024-03-02 00:35:00,503312494,1251
2024-03-02 00:35:00,503312501,235
2024-03-02 00:35:00,503312502,1204
2024-03-02 00:35:00,503312503,867
2024-03-02 00:35:00,503312504,176
2024-03-02 00:35:00,503312511,394
2024-03-02 00:35:00,503312512,127
2024-03-02 00:35:00,503312513,168
2024-03-02 00:35:00,503312514,283
2024-03-02 00:35:00,503312521,420
2024-03-02 00:35:00,503312522,274
2024-03-02 00:35:00,503312523,329
2024-03-02 00:35:00,503312524,329
2024-03-02 00:35:00,503312531,540
2024-03-02 00:35:00,503312532,738
2024-03-02 00:35:00,503312533,381
2024-03-02 00:35:00,503312534,122
2024-03-02 00:35:00,503312541,193
2024-03-02 00:35:00,503312542,686
2024-03-02 00:35:00,503312543,992
2024-03-02 00:35:00,503312544,1065
2024-03-02 00:35:00,503312551,570
2024-03-02 00:35:00,503312552,1872
2024-03-02 00:35:00,503312553,1262
2024-03-02 00:35:00,503312554,431
